Timestamp,VAV_2_01_DamperPos (%),VAV_2_01_SpaceTemp (°F)
22-Jan-18 12:00:01 AM PST,0,nan
22-Jan-18 12:00:01 AM PST,nan,66.7
22-Jan-18 12:10:02 AM PST,0,nan
22-Jan-18 12:10:02 AM PST,nan,66.7
22-Jan-18 12:20:02 AM PST,0,nan
22-Jan-18 12:20:02 AM PST,nan,66.7
22-Jan-18 12:30:01 AM PST,0,nan
22-Jan-18 12:30:02 AM PST,nan,66.6
22-Jan-18 12:40:02 AM PST,0,nan
22-Jan-18 12:40:02 AM PST,nan,66.6
22-Jan-18 12:50:01 AM PST,0,nan
22-Jan-18 12:50:01 AM PST,nan,66.6
22-Jan-18 1:00:02 AM PST,0,nan
22-Jan-18 1:00:02 AM PST,nan,66.6
22-Jan-18 1:10:02 AM PST,0,nan
22-Jan-18 1:10:02 AM PST,nan,66.6
22-Jan-18 1:20:02 AM PST,0,nan
22-Jan-18 1:20:02 AM PST,nan,66.6
22-Jan-18 1:30:03 AM PST,0,nan
22-Jan-18 1:30:03 AM PST,nan,66.5
22-Jan-18 1:40:01 AM PST,0,nan
22-Jan-18 1:40:02 AM PST,nan,66.5
22-Jan-18 1:50:02 AM PST,0,nan
22-Jan-18 1:50:03 AM PST,nan,66.4
22-Jan-18 2:00:03 AM PST,0,nan
22-Jan-18 2:00:03 AM PST,nan,66.4
22-Jan-18 2:10:00 AM PST,0,nan
22-Jan-18 2:10:00 AM PST,nan,66.3
22-Jan-18 2:20:03 AM PST,0,nan
22-Jan-18 2:20:03 AM PST,nan,66.3
22-Jan-18 2:30:02 AM PST,0,nan
22-Jan-18 2:30:02 AM PST,nan,66.3
22-Jan-18 2:40:02 AM PST,0,nan
22-Jan-18 2:40:02 AM PST,nan,66.3
22-Jan-18 2:50:01 AM PST,0,nan
22-Jan-18 2:50:01 AM PST,nan,66.2
22-Jan-18 3:00:03 AM PST,0,nan
22-Jan-18 3:00:03 AM PST,nan,66.2
22-Jan-18 3:10:02 AM PST,0,nan
22-Jan-18 3:10:02 AM PST,nan,66.2
22-Jan-18 3:20:02 AM PST,0,nan
22-Jan-18 3:20:02 AM PST,nan,66.2
22-Jan-18 3:30:03 AM PST,0,nan
22-Jan-18 3:30:03 AM PST,nan,66.2
22-Jan-18 3:40:01 AM PST,0,nan
22-Jan-18 3:40:01 AM PST,nan,66.2
22-Jan-18 3:50:03 AM PST,0,nan
22-Jan-18 3:50:03 AM PST,nan,66.2
22-Jan-18 4:00:03 AM PST,0,nan
22-Jan-18 4:00:03 AM PST,nan,66.2
22-Jan-18 4:10:01 AM PST,0,nan
22-Jan-18 4:10:01 AM PST,nan,66.2
22-Jan-18 4:20:01 AM PST,0,nan
22-Jan-18 4:20:02 AM PST,nan,66.2
22-Jan-18 4:30:02 AM PST,0,nan
22-Jan-18 4:30:02 AM PST,nan,66.2
22-Jan-18 4:40:02 AM PST,0,nan
22-Jan-18 4:40:02 AM PST,nan,66.2
22-Jan-18 4:50:02 AM PST,0,nan
22-Jan-18 4:50:02 AM PST,nan,66.2
22-Jan-18 5:00:02 AM PST,0,nan
22-Jan-18 5:00:02 AM PST,nan,66.2
22-Jan-18 5:10:01 AM PST,0,nan
22-Jan-18 5:10:01 AM PST,nan,66.2
22-Jan-18 5:20:02 AM PST,0,nan
22-Jan-18 5:20:02 AM PST,nan,66.2
22-Jan-18 5:30:02 AM PST,0,nan
22-Jan-18 5:30:03 AM PST,nan,66.2
22-Jan-18 5:40:02 AM PST,0,nan
22-Jan-18 5:40:02 AM PST,nan,66.1
22-Jan-18 5:50:02 AM PST,0,nan
22-Jan-18 5:50:02 AM PST,nan,66.2
22-Jan-18 6:00:02 AM PST,0,nan
22-Jan-18 6:00:02 AM PST,nan,66.2
22-Jan-18 6:10:01 AM PST,19.1,nan
22-Jan-18 6:10:01 AM PST,nan,66.1
22-Jan-18 6:20:01 AM PST,19.7,nan
22-Jan-18 6:20:01 AM PST,nan,66.1
22-Jan-18 6:30:03 AM PST,18.2,nan
22-Jan-18 6:30:03 AM PST,nan,66.1
22-Jan-18 6:40:01 AM PST,20.2,nan
22-Jan-18 6:40:01 AM PST,nan,66.1
22-Jan-18 6:50:01 AM PST,17.7,nan
22-Jan-18 6:50:01 AM PST,nan,66.1
22-Jan-18 7:00:04 AM PST,20.2,nan
22-Jan-18 7:00:04 AM PST,nan,66.1
22-Jan-18 7:10:02 AM PST,17.7,nan
22-Jan-18 7:10:02 AM PST,nan,66.1
22-Jan-18 7:20:02 AM PST,20.6,nan
22-Jan-18 7:20:02 AM PST,nan,66.1
22-Jan-18 7:30:03 AM PST,22.6,nan
22-Jan-18 7:30:03 AM PST,nan,66.1
22-Jan-18 7:40:01 AM PST,22.6,nan
22-Jan-18 7:40:01 AM PST,nan,66
22-Jan-18 7:50:02 AM PST,25.9,nan
22-Jan-18 7:50:02 AM PST,nan,66.1
22-Jan-18 8:00:03 AM PST,24.2,nan
22-Jan-18 8:00:03 AM PST,nan,66.4
22-Jan-18 8:10:01 AM PST,25.1,nan
22-Jan-18 8:10:01 AM PST,nan,66.7
22-Jan-18 8:20:01 AM PST,17.3,nan
22-Jan-18 8:20:01 AM PST,nan,67
22-Jan-18 8:30:02 AM PST,20.1,nan
22-Jan-18 8:30:02 AM PST,nan,67.1
22-Jan-18 8:40:01 AM PST,19.5,nan
22-Jan-18 8:40:01 AM PST,nan,67.1
22-Jan-18 8:50:02 AM PST,19.5,nan
22-Jan-18 8:50:02 AM PST,nan,67.1
22-Jan-18 9:00:02 AM PST,21,nan
22-Jan-18 9:00:02 AM PST,nan,67
22-Jan-18 9:10:01 AM PST,18.6,nan
22-Jan-18 9:10:01 AM PST,nan,67.1
22-Jan-18 9:20:02 AM PST,19.8,nan
22-Jan-18 9:20:02 AM PST,nan,67.1
22-Jan-18 9:30:02 AM PST,23,nan
22-Jan-18 9:30:02 AM PST,nan,67.2
22-Jan-18 9:40:02 AM PST,25.3,nan
22-Jan-18 9:40:02 AM PST,nan,67.6
22-Jan-18 9:50:01 AM PST,23.9,nan
22-Jan-18 9:50:01 AM PST,nan,68.1
22-Jan-18 10:00:02 AM PST,24.3,nan
22-Jan-18 10:00:02 AM PST,nan,68.5
22-Jan-18 10:10:01 AM PST,26.2,nan
22-Jan-18 10:10:01 AM PST,nan,68.7
22-Jan-18 10:20:03 AM PST,23.8,nan
22-Jan-18 10:20:03 AM PST,nan,69
22-Jan-18 10:30:03 AM PST,25.5,nan
22-Jan-18 10:30:03 AM PST,nan,69.2
22-Jan-18 10:40:01 AM PST,22.8,nan
22-Jan-18 10:40:02 AM PST,nan,69.4
22-Jan-18 10:50:02 AM PST,25.4,nan
22-Jan-18 10:50:02 AM PST,nan,69.6
22-Jan-18 11:00:01 AM PST,24.3,nan
22-Jan-18 11:00:01 AM PST,nan,69.8
22-Jan-18 11:10:01 AM PST,24.3,nan
22-Jan-18 11:10:01 AM PST,nan,70
22-Jan-18 11:20:01 AM PST,20.3,nan
22-Jan-18 11:20:01 AM PST,nan,70.2
22-Jan-18 11:30:02 AM PST,17.7,nan
22-Jan-18 11:30:02 AM PST,nan,70.3
22-Jan-18 11:40:02 AM PST,20.4,nan
22-Jan-18 11:40:02 AM PST,nan,70.4
22-Jan-18 11:50:02 AM PST,19.6,nan
22-Jan-18 11:50:02 AM PST,nan,70.5
22-Jan-18 12:00:03 PM PST,20.5,nan
22-Jan-18 12:00:03 PM PST,nan,70.7
22-Jan-18 12:10:02 PM PST,17.6,nan
22-Jan-18 12:10:03 PM PST,nan,70.8
22-Jan-18 12:20:02 PM PST,17.6,nan
22-Jan-18 12:20:02 PM PST,nan,71
22-Jan-18 12:30:03 PM PST,19.8,nan
22-Jan-18 12:30:03 PM PST,nan,71.1
22-Jan-18 12:40:01 PM PST,19.1,nan
22-Jan-18 12:40:01 PM PST,nan,71.3
22-Jan-18 12:50:02 PM PST,20.1,nan
22-Jan-18 12:50:02 PM PST,nan,71.4
22-Jan-18 1:00:02 PM PST,19.5,nan
22-Jan-18 1:00:02 PM PST,nan,71.6
22-Jan-18 1:10:03 PM PST,20.5,nan
22-Jan-18 1:10:03 PM PST,nan,71.7
22-Jan-18 1:20:02 PM PST,17.7,nan
22-Jan-18 1:20:02 PM PST,nan,71.9
22-Jan-18 1:30:01 PM PST,20.4,nan
22-Jan-18 1:30:01 PM PST,nan,71.9
22-Jan-18 1:40:02 PM PST,22.4,nan
22-Jan-18 1:40:02 PM PST,nan,72
22-Jan-18 1:50:02 PM PST,19,nan
22-Jan-18 1:50:02 PM PST,nan,72.2
22-Jan-18 2:00:02 PM PST,19.4,nan
22-Jan-18 2:00:02 PM PST,nan,72.4
22-Jan-18 2:10:02 PM PST,28,nan
22-Jan-18 2:10:02 PM PST,nan,72.7
22-Jan-18 2:20:01 PM PST,24.1,nan
22-Jan-18 2:20:01 PM PST,nan,73.2
22-Jan-18 2:30:02 PM PST,25.5,nan
22-Jan-18 2:30:02 PM PST,nan,73.5
22-Jan-18 2:40:03 PM PST,28.1,nan
22-Jan-18 2:40:03 PM PST,nan,73.8
22-Jan-18 2:50:01 PM PST,24.1,nan
22-Jan-18 2:50:01 PM PST,nan,74
22-Jan-18 3:00:03 PM PST,26.9,nan
22-Jan-18 3:00:03 PM PST,nan,74.2
22-Jan-18 3:10:02 PM PST,31.6,nan
22-Jan-18 3:10:02 PM PST,nan,74.5
22-Jan-18 3:20:02 PM PST,30.4,nan
22-Jan-18 3:20:02 PM PST,nan,74.8
22-Jan-18 3:30:02 PM PST,30.4,nan
22-Jan-18 3:30:03 PM PST,nan,74.6
22-Jan-18 3:40:01 PM PST,27.8,nan
22-Jan-18 3:40:01 PM PST,nan,73.7
22-Jan-18 3:50:02 PM PST,31.4,nan
22-Jan-18 3:50:02 PM PST,nan,73.6
22-Jan-18 4:00:03 PM PST,35.5,nan
22-Jan-18 4:00:03 PM PST,nan,73.8
22-Jan-18 4:10:01 PM PST,35.5,nan
22-Jan-18 4:10:01 PM PST,nan,74
22-Jan-18 4:20:02 PM PST,35.5,nan
22-Jan-18 4:20:02 PM PST,nan,74
22-Jan-18 4:30:03 PM PST,35.5,nan
22-Jan-18 4:30:03 PM PST,nan,73.9
22-Jan-18 4:40:01 PM PST,22.9,nan
22-Jan-18 4:40:01 PM PST,nan,73.7
22-Jan-18 4:50:01 PM PST,20.6,nan
22-Jan-18 4:50:01 PM PST,nan,73.8
22-Jan-18 5:00:03 PM PST,21.1,nan
22-Jan-18 5:00:03 PM PST,nan,73.7
22-Jan-18 5:10:03 PM PST,21.1,nan
22-Jan-18 5:10:03 PM PST,nan,73.6
22-Jan-18 5:20:02 PM PST,21.1,nan
22-Jan-18 5:20:02 PM PST,nan,73.5
22-Jan-18 5:30:02 PM PST,21.1,nan
22-Jan-18 5:30:02 PM PST,nan,73.3
22-Jan-18 5:40:02 PM PST,21.1,nan
22-Jan-18 5:40:02 PM PST,nan,73.2
22-Jan-18 5:50:01 PM PST,20.5,nan
22-Jan-18 5:50:01 PM PST,nan,73.1
22-Jan-18 6:00:01 PM PST,26.5,nan
22-Jan-18 6:00:01 PM PST,nan,72.9
22-Jan-18 6:10:02 PM PST,26.5,nan
22-Jan-18 6:10:02 PM PST,nan,72.8
22-Jan-18 6:20:01 PM PST,26.5,nan
22-Jan-18 6:20:01 PM PST,nan,72.7
22-Jan-18 6:30:02 PM PST,24.6,nan
22-Jan-18 6:30:02 PM PST,nan,72.6
22-Jan-18 6:40:01 PM PST,24.6,nan
22-Jan-18 6:40:01 PM PST,nan,72.6
22-Jan-18 6:50:02 PM PST,28.7,nan
22-Jan-18 6:50:02 PM PST,nan,72.4
22-Jan-18 7:00:01 PM PST,25.6,nan
22-Jan-18 7:00:01 PM PST,nan,72.2
22-Jan-18 7:10:02 PM PST,0,nan
22-Jan-18 7:10:02 PM PST,nan,72.2
22-Jan-18 7:20:02 PM PST,0,nan
22-Jan-18 7:20:02 PM PST,nan,72.1
22-Jan-18 7:30:02 PM PST,0,nan
22-Jan-18 7:30:02 PM PST,nan,72
22-Jan-18 7:40:02 PM PST,0,nan
22-Jan-18 7:40:02 PM PST,nan,71.9
22-Jan-18 7:50:02 PM PST,0,nan
22-Jan-18 7:50:02 PM PST,nan,71.8
22-Jan-18 8:00:02 PM PST,0,nan
22-Jan-18 8:00:02 PM PST,nan,71.7
22-Jan-18 8:10:02 PM PST,0,nan
22-Jan-18 8:10:03 PM PST,nan,71.6
22-Jan-18 8:20:02 PM PST,0,nan
22-Jan-18 8:20:02 PM PST,nan,71.5
22-Jan-18 8:30:04 PM PST,0,nan
22-Jan-18 8:30:04 PM PST,nan,71.4
22-Jan-18 8:40:02 PM PST,0,nan
22-Jan-18 8:40:02 PM PST,nan,71.3
22-Jan-18 8:50:02 PM PST,0,nan
22-Jan-18 8:50:02 PM PST,nan,71.2
22-Jan-18 9:00:02 PM PST,0,nan
22-Jan-18 9:00:03 PM PST,nan,71.2
22-Jan-18 9:10:03 PM PST,0,nan
22-Jan-18 9:10:03 PM PST,nan,71.1
22-Jan-18 9:20:01 PM PST,0,nan
22-Jan-18 9:20:02 PM PST,nan,71
22-Jan-18 9:30:02 PM PST,0,nan
22-Jan-18 9:30:02 PM PST,nan,71
22-Jan-18 9:40:02 PM PST,0,nan
22-Jan-18 9:40:02 PM PST,nan,70.9
22-Jan-18 9:50:01 PM PST,0,nan
22-Jan-18 9:50:02 PM PST,nan,70.9
22-Jan-18 10:00:04 PM PST,0,nan
22-Jan-18 10:00:04 PM PST,nan,70.8
22-Jan-18 10:10:01 PM PST,0,nan
22-Jan-18 10:10:01 PM PST,nan,70.7
22-Jan-18 10:20:01 PM PST,0,nan
22-Jan-18 10:20:01 PM PST,nan,70.7
22-Jan-18 10:30:02 PM PST,0,nan
22-Jan-18 10:30:02 PM PST,nan,70.6
22-Jan-18 10:40:02 PM PST,0,nan
22-Jan-18 10:40:02 PM PST,nan,70.6
22-Jan-18 10:50:02 PM PST,0,nan
22-Jan-18 10:50:02 PM PST,nan,70.5
22-Jan-18 11:00:03 PM PST,0,nan
22-Jan-18 11:00:03 PM PST,nan,70.5
22-Jan-18 11:10:02 PM PST,0,nan
22-Jan-18 11:10:02 PM PST,nan,70.4
22-Jan-18 11:20:02 PM PST,0,nan
22-Jan-18 11:20:02 PM PST,nan,70.3
22-Jan-18 11:30:02 PM PST,0,nan
22-Jan-18 11:30:02 PM PST,nan,70.3
22-Jan-18 11:40:02 PM PST,0,nan
22-Jan-18 11:40:02 PM PST,nan,70.3
22-Jan-18 11:50:02 PM PST,0,nan
22-Jan-18 11:50:02 PM PST,nan,70.2
23-Jan-18 12:00:01 AM PST,0,nan
23-Jan-18 12:00:02 AM PST,nan,70.1
23-Jan-18 12:10:02 AM PST,0,nan
23-Jan-18 12:10:02 AM PST,nan,70.1
23-Jan-18 12:20:02 AM PST,0,nan
23-Jan-18 12:20:02 AM PST,nan,70
23-Jan-18 12:30:02 AM PST,0,nan
23-Jan-18 12:30:02 AM PST,nan,69.9
23-Jan-18 12:40:02 AM PST,0,nan
23-Jan-18 12:40:03 AM PST,nan,69.8
23-Jan-18 12:50:02 AM PST,0,nan
23-Jan-18 12:50:02 AM PST,nan,69.8
23-Jan-18 1:00:02 AM PST,0,nan
23-Jan-18 1:00:02 AM PST,nan,69.7
23-Jan-18 1:10:01 AM PST,0,nan
23-Jan-18 1:10:01 AM PST,nan,69.6
23-Jan-18 1:20:02 AM PST,0,nan
23-Jan-18 1:20:02 AM PST,nan,69.5
23-Jan-18 1:30:01 AM PST,0,nan
23-Jan-18 1:30:02 AM PST,nan,69.4
23-Jan-18 1:40:02 AM PST,0,nan
23-Jan-18 1:40:02 AM PST,nan,69.3
23-Jan-18 1:50:02 AM PST,0,nan
23-Jan-18 1:50:02 AM PST,nan,69.3
23-Jan-18 2:00:03 AM PST,0,nan
23-Jan-18 2:00:03 AM PST,nan,69.2
23-Jan-18 2:10:01 AM PST,0,nan
23-Jan-18 2:10:01 AM PST,nan,69.2
23-Jan-18 2:20:01 AM PST,0,nan
23-Jan-18 2:20:01 AM PST,nan,69.1
23-Jan-18 2:30:02 AM PST,0,nan
23-Jan-18 2:30:02 AM PST,nan,69.1
23-Jan-18 2:40:01 AM PST,0,nan
23-Jan-18 2:40:02 AM PST,nan,69
23-Jan-18 2:50:02 AM PST,0,nan
23-Jan-18 2:50:02 AM PST,nan,69
23-Jan-18 3:00:03 AM PST,0,nan
23-Jan-18 3:00:03 AM PST,nan,68.9
23-Jan-18 3:10:02 AM PST,0,nan
23-Jan-18 3:10:02 AM PST,nan,68.8
23-Jan-18 3:20:02 AM PST,0,nan
23-Jan-18 3:20:02 AM PST,nan,68.7
23-Jan-18 3:30:02 AM PST,0,nan
23-Jan-18 3:30:02 AM PST,nan,68.7
23-Jan-18 3:40:02 AM PST,0,nan
23-Jan-18 3:40:02 AM PST,nan,68.6
23-Jan-18 3:50:02 AM PST,0,nan
23-Jan-18 3:50:02 AM PST,nan,68.5
23-Jan-18 4:00:02 AM PST,0,nan
23-Jan-18 4:00:02 AM PST,nan,68.4
23-Jan-18 4:10:01 AM PST,0,nan
23-Jan-18 4:10:01 AM PST,nan,68.4
23-Jan-18 4:20:02 AM PST,0,nan
23-Jan-18 4:20:02 AM PST,nan,68.3
23-Jan-18 4:30:02 AM PST,0,nan
23-Jan-18 4:30:02 AM PST,nan,68.2
23-Jan-18 4:40:02 AM PST,0,nan
23-Jan-18 4:40:02 AM PST,nan,68.1
23-Jan-18 4:50:03 AM PST,0,nan
23-Jan-18 4:50:03 AM PST,nan,68.1
23-Jan-18 5:00:02 AM PST,0,nan
23-Jan-18 5:00:02 AM PST,nan,68
23-Jan-18 5:10:02 AM PST,0,nan
23-Jan-18 5:10:02 AM PST,nan,67.9
23-Jan-18 5:20:02 AM PST,0,nan
23-Jan-18 5:20:02 AM PST,nan,67.9
23-Jan-18 5:30:04 AM PST,0,nan
23-Jan-18 5:30:04 AM PST,nan,67.8
23-Jan-18 5:40:02 AM PST,0,nan
23-Jan-18 5:40:02 AM PST,nan,67.8
23-Jan-18 5:50:03 AM PST,0,nan
23-Jan-18 5:50:03 AM PST,nan,67.7
23-Jan-18 6:00:04 AM PST,0,nan
23-Jan-18 6:00:04 AM PST,nan,67.7
23-Jan-18 6:10:02 AM PST,17.9,nan
23-Jan-18 6:10:02 AM PST,nan,67.7
23-Jan-18 6:20:03 AM PST,20.1,nan
23-Jan-18 6:20:03 AM PST,nan,67.6
23-Jan-18 6:30:02 AM PST,17.9,nan
23-Jan-18 6:30:02 AM PST,nan,67.6
23-Jan-18 6:40:02 AM PST,23.5,nan
23-Jan-18 6:40:02 AM PST,nan,67.6
23-Jan-18 6:50:02 AM PST,26,nan
23-Jan-18 6:50:02 AM PST,nan,67.7
23-Jan-18 7:00:02 AM PST,25.2,nan
23-Jan-18 7:00:02 AM PST,nan,67.8
23-Jan-18 7:10:02 AM PST,26.7,nan
23-Jan-18 7:10:02 AM PST,nan,67.9
23-Jan-18 7:20:02 AM PST,30.1,nan
23-Jan-18 7:20:02 AM PST,nan,68.1
23-Jan-18 7:30:06 AM PST,18.4,nan
23-Jan-18 7:30:06 AM PST,nan,68
23-Jan-18 7:40:02 AM PST,21.4,nan
23-Jan-18 7:40:02 AM PST,nan,67.9
23-Jan-18 7:50:02 AM PST,22.5,nan
23-Jan-18 7:50:02 AM PST,nan,67.8
23-Jan-18 8:00:03 AM PST,17.7,nan
23-Jan-18 8:00:03 AM PST,nan,67.8
23-Jan-18 8:10:01 AM PST,17.7,nan
23-Jan-18 8:10:02 AM PST,nan,67.8
23-Jan-18 8:20:01 AM PST,17.6,nan
23-Jan-18 8:20:01 AM PST,nan,67.8
23-Jan-18 8:30:03 AM PST,19.2,nan
23-Jan-18 8:30:03 AM PST,nan,67.8
23-Jan-18 8:40:02 AM PST,20,nan
23-Jan-18 8:40:02 AM PST,nan,67.9
23-Jan-18 8:50:01 AM PST,17.6,nan
23-Jan-18 8:50:01 AM PST,nan,68
23-Jan-18 9:00:02 AM PST,20.3,nan
23-Jan-18 9:00:02 AM PST,nan,68.1
23-Jan-18 9:10:01 AM PST,18.3,nan
23-Jan-18 9:10:01 AM PST,nan,68.2
23-Jan-18 9:20:03 AM PST,17.7,nan
23-Jan-18 9:20:03 AM PST,nan,68.3
23-Jan-18 9:30:04 AM PST,19.1,nan
23-Jan-18 9:30:04 AM PST,nan,68.5
23-Jan-18 9:40:02 AM PST,19.6,nan
23-Jan-18 9:40:02 AM PST,nan,68.6
23-Jan-18 9:50:02 AM PST,20.5,nan
23-Jan-18 9:50:02 AM PST,nan,68.8
23-Jan-18 10:00:02 AM PST,22.6,nan
23-Jan-18 10:00:02 AM PST,nan,69.2
23-Jan-18 10:10:01 AM PST,22.6,nan
23-Jan-18 10:10:01 AM PST,nan,69.4
23-Jan-18 10:20:02 AM PST,22.6,nan
23-Jan-18 10:20:02 AM PST,nan,69.5
23-Jan-18 10:30:03 AM PST,20.3,nan
23-Jan-18 10:30:03 AM PST,nan,69.6
23-Jan-18 10:40:01 AM PST,20.8,nan
23-Jan-18 10:40:01 AM PST,nan,69.8
23-Jan-18 10:50:02 AM PST,22.3,nan
23-Jan-18 10:50:02 AM PST,nan,69.9
23-Jan-18 11:00:03 AM PST,20.3,nan
23-Jan-18 11:00:03 AM PST,nan,70
23-Jan-18 11:10:01 AM PST,21,nan
23-Jan-18 11:10:02 AM PST,nan,70.1
23-Jan-18 11:20:02 AM PST,18.5,nan
23-Jan-18 11:20:02 AM PST,nan,70.3
23-Jan-18 11:30:02 AM PST,18.5,nan
23-Jan-18 11:30:02 AM PST,nan,70.4
23-Jan-18 11:40:02 AM PST,22.6,nan
23-Jan-18 11:40:02 AM PST,nan,70.5
23-Jan-18 11:50:02 AM PST,18.3,nan
23-Jan-18 11:50:02 AM PST,nan,70.6
23-Jan-18 12:00:03 PM PST,21.4,nan
23-Jan-18 12:00:03 PM PST,nan,70.7
23-Jan-18 12:10:01 PM PST,22.5,nan
23-Jan-18 12:10:01 PM PST,nan,70.9
23-Jan-18 12:20:02 PM PST,22.5,nan
23-Jan-18 12:20:02 PM PST,nan,70.9
23-Jan-18 12:30:02 PM PST,27.6,nan
23-Jan-18 12:30:02 PM PST,nan,71
23-Jan-18 12:40:02 PM PST,27.6,nan
23-Jan-18 12:40:02 PM PST,nan,71.1
23-Jan-18 12:50:01 PM PST,23.4,nan
23-Jan-18 12:50:01 PM PST,nan,71.2
23-Jan-18 1:00:03 PM PST,24,nan
23-Jan-18 1:00:03 PM PST,nan,71.4
23-Jan-18 1:10:02 PM PST,18,nan
23-Jan-18 1:10:02 PM PST,nan,71.6
23-Jan-18 1:20:01 PM PST,19.2,nan
23-Jan-18 1:20:01 PM PST,nan,71.8
23-Jan-18 1:30:02 PM PST,20.9,nan
23-Jan-18 1:30:02 PM PST,nan,71.9
23-Jan-18 1:40:01 PM PST,22.4,nan
23-Jan-18 1:40:01 PM PST,nan,72.1
23-Jan-18 1:50:02 PM PST,20.3,nan
23-Jan-18 1:50:02 PM PST,nan,72.3
23-Jan-18 2:00:02 PM PST,26.9,nan
23-Jan-18 2:00:02 PM PST,nan,72.5
23-Jan-18 2:10:01 PM PST,28.3,nan
23-Jan-18 2:10:01 PM PST,nan,73.1
23-Jan-18 2:20:02 PM PST,23.4,nan
23-Jan-18 2:20:02 PM PST,nan,73.7
23-Jan-18 2:30:02 PM PST,25.8,nan
23-Jan-18 2:30:03 PM PST,nan,74.2
23-Jan-18 2:40:01 PM PST,27.8,nan
23-Jan-18 2:40:01 PM PST,nan,74.6
23-Jan-18 2:50:02 PM PST,31.7,nan
23-Jan-18 2:50:02 PM PST,nan,74.9
23-Jan-18 3:00:01 PM PST,35.9,nan
23-Jan-18 3:00:02 PM PST,nan,74.7
23-Jan-18 3:10:01 PM PST,37.3,nan
23-Jan-18 3:10:01 PM PST,nan,73.6
23-Jan-18 3:20:02 PM PST,29.7,nan
23-Jan-18 3:20:02 PM PST,nan,74
23-Jan-18 3:30:02 PM PST,33.5,nan
23-Jan-18 3:30:02 PM PST,nan,74.2
23-Jan-18 3:40:03 PM PST,36.8,nan
23-Jan-18 3:40:03 PM PST,nan,73.7
23-Jan-18 3:50:01 PM PST,29.5,nan
23-Jan-18 3:50:01 PM PST,nan,74.4
23-Jan-18 4:00:02 PM PST,27.6,nan
23-Jan-18 4:00:02 PM PST,nan,73.7
23-Jan-18 4:10:01 PM PST,33.7,nan
23-Jan-18 4:10:01 PM PST,nan,74.1
23-Jan-18 4:20:01 PM PST,33.7,nan
23-Jan-18 4:20:01 PM PST,nan,73.9
23-Jan-18 4:30:03 PM PST,33.7,nan
23-Jan-18 4:30:03 PM PST,nan,73.9
23-Jan-18 4:40:01 PM PST,33.7,nan
23-Jan-18 4:40:02 PM PST,nan,74.1
23-Jan-18 4:50:02 PM PST,33.7,nan
23-Jan-18 4:50:02 PM PST,nan,73.3
23-Jan-18 5:00:08 PM PST,26.1,nan
23-Jan-18 5:00:08 PM PST,nan,73.4
23-Jan-18 5:10:02 PM PST,24.5,nan
23-Jan-18 5:10:02 PM PST,nan,73.6
23-Jan-18 5:20:02 PM PST,24.5,nan
23-Jan-18 5:20:02 PM PST,nan,73.5
23-Jan-18 5:30:02 PM PST,19.5,nan
23-Jan-18 5:30:02 PM PST,nan,73.4
23-Jan-18 5:40:02 PM PST,19.5,nan
23-Jan-18 5:40:02 PM PST,nan,73.3
23-Jan-18 5:50:02 PM PST,19.5,nan
23-Jan-18 5:50:02 PM PST,nan,73.1
23-Jan-18 6:00:02 PM PST,19.5,nan
23-Jan-18 6:00:03 PM PST,nan,72.7
23-Jan-18 6:10:02 PM PST,19.5,nan
23-Jan-18 6:10:02 PM PST,nan,72.5
23-Jan-18 6:20:02 PM PST,19.5,nan
23-Jan-18 6:20:02 PM PST,nan,72
23-Jan-18 6:30:03 PM PST,19.5,nan
23-Jan-18 6:30:03 PM PST,nan,71.6
23-Jan-18 6:40:01 PM PST,19.5,nan
23-Jan-18 6:40:02 PM PST,nan,71.3
23-Jan-18 6:50:01 PM PST,19.5,nan
23-Jan-18 6:50:02 PM PST,nan,71.1
23-Jan-18 7:00:02 PM PST,17.7,nan
23-Jan-18 7:00:02 PM PST,nan,70.9
23-Jan-18 7:10:02 PM PST,0,nan
23-Jan-18 7:10:02 PM PST,nan,70.7
23-Jan-18 7:20:02 PM PST,0,nan
23-Jan-18 7:20:02 PM PST,nan,70.5
23-Jan-18 7:30:02 PM PST,0,nan
23-Jan-18 7:30:02 PM PST,nan,70.3
23-Jan-18 7:40:01 PM PST,0,nan
23-Jan-18 7:40:01 PM PST,nan,70.1
23-Jan-18 7:50:01 PM PST,0,nan
23-Jan-18 7:50:01 PM PST,nan,69.9
23-Jan-18 8:00:02 PM PST,0,nan
23-Jan-18 8:00:02 PM PST,nan,69.8
23-Jan-18 8:10:02 PM PST,0,nan
23-Jan-18 8:10:02 PM PST,nan,69.6
23-Jan-18 8:20:02 PM PST,0,nan
23-Jan-18 8:20:02 PM PST,nan,69.5
23-Jan-18 8:30:02 PM PST,0,nan
23-Jan-18 8:30:02 PM PST,nan,69.4
23-Jan-18 8:40:02 PM PST,0,nan
23-Jan-18 8:40:02 PM PST,nan,69.3
23-Jan-18 8:50:02 PM PST,0,nan
23-Jan-18 8:50:02 PM PST,nan,69.2
23-Jan-18 9:00:02 PM PST,0,nan
23-Jan-18 9:00:02 PM PST,nan,69
23-Jan-18 9:10:02 PM PST,0,nan
23-Jan-18 9:10:02 PM PST,nan,68.9
23-Jan-18 9:20:01 PM PST,0,nan
23-Jan-18 9:20:01 PM PST,nan,68.8
23-Jan-18 9:30:02 PM PST,0,nan
23-Jan-18 9:30:02 PM PST,nan,68.6
